step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,g_raw_x,g_raw_y,g_raw_z,g_raw_mag,g_eff_x,g_eff_y,g_eff_z,g_eff_mag,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,grav_power
575,11.5,0,0,6371347.445023095,0,0,-113.0982976601023,347.4450230952352,-113.0982976601023,0,0,-9.818895469668377,9.818895469668377,0,0,-9.818895469668377,9.818895469668377,1,0,0,0,0,80,80,0,0,1332600.435026381
580,11.6,0,0,6371336.076279859,0,0,-114.0801893034667,336.0762798590586,-114.0801893034667,0,0,-9.818930450004569,9.818930450004569,0,0,-9.818930450004569,9.818930450004569,1,0,0,0,0,80,80,0,0,1344174.533392914
585,11.7,0,0,6371324.609347248,0,0,-115.0620844630345,324.6093472475186,-115.0620844630345,0,0,-9.818965733170268,9.818965733170268,0,0,-9.818965733170268,9.818965733170268,1,0,0,0,0,80,80,0,0,1355748.797435615
590,11.8,0,0,6371313.044224908,0,0,-116.0439831690889,313.0442249076441,-116.0439831690889,0,0,-9.819001319171454,9.819001319171454,0,0,-9.819001319171454,9.819001319171454,1,0,0,0,0,80,80,0,0,1367323.228583032
595,11.9,0,0,6371301.380912483,0,0,-117.0258854519138,301.3809124827385,-117.0258854519138,0,0,-9.819037208014164,9.819037208014164,0,0,-9.819037208014164,9.819037208014164,1,0,0,0,0,80,80,0,0,1378897.828263774
600,12,0,0,6371289.619409613,0,0,-118.0077913417938,289.6194096133113,-118.0077913417938,0,0,-9.819073399704486,9.819073399704486,0,0,-9.819073399704486,9.819073399704486,1,0,0,0,0,80,80,0,0,1390472.597906502
605,12.1,0,0,6371277.759715937,0,0,-118.9897008690141,277.759715937078,-118.9897008690141,0,0,-9.819109894248546,9.819109894248546,0,0,-9.819109894248546,9.819109894248546,1,0,0,0,0,80,80,0,0,1402047.538939933
610,12.2,0,0,6371265.801831087,0,0,-119.9716140638603,265.8018310870975,-119.9716140638603,0,0,-9.819146691652547,9.819146691652547,0,0,-9.819146691652547,9.819146691652547,1,0,0,0,0,80,80,0,0,1413622.652792844
615,12.3,0,0,6371253.745754695,0,0,-120.9535309566188,253.7457546954975,-120.9535309566188,0,0,-9.819183791922722,9.819183791922722,0,0,-9.819183791922722,9.819183791922722,1,0,0,0,0,80,80,0,0,1425197.940894065
620,12.4,0,0,6371241.591486393,0,0,-121.9354515775766,241.5914863925427,-121.9354515775766,0,0,-9.819221195065357,9.819221195065357,0,0,-9.819221195065357,9.819221195065357,1,0,0,0,0,80,80,0,0,1436773.404672487
625,12.5,0,0,6371229.339025803,0,0,-122.9173759570214,229.3390258029103,-122.9173759570214,0,0,-9.819258901086796,9.819258901086796,0,0,-9.819258901086796,9.819258901086796,1,0,0,0,0,80,80,0,0,1448349.045557057
630,12.6,0,0,6371216.988372548,0,0,-123.8993041252413,216.988372547552,-123.8993041252413,0,0,-9.819296909993437,9.819296909993437,0,0,-9.819296909993437,9.819296909993437,1,0,0,0,0,80,80,0,0,1459924.864976783
635,12.7,0,0,6371204.539526246,0,0,-124.8812361125254,204.5395262455568,-124.8812361125254,0,0,-9.819335221791727,9.819335221791727,0,0,-9.819335221791727,9.819335221791727,1,0,0,0,0,80,80,0,0,1471500.864360732
640,12.8,0,0,6371191.992486514,0,0,-125.8631719491632,191.9924865141511,-125.8631719491632,0,0,-9.819373836488165,9.819373836488165,0,0,-9.819373836488165,9.819373836488165,1,0,0,0,0,80,80,0,0,1483077.045138029
645,12.9,0,0,6371179.347252968,0,0,-126.8451116654448,179.3472529677674,-126.8451116654448,0,0,-9.819412754089281,9.819412754089281,0,0,-9.819412754089281,9.819412754089281,1,0,0,0,0,80,80,0,0,1494653.408737858
650,13,0,0,6371166.603825215,0,0,-127.8270552916612,166.6038252152503,-127.8270552916612,0,0,-9.819451974601694,9.819451974601694,0,0,-9.819451974601694,9.819451974601694,1,0,0,0,0,80,80,0,0,1506229.956589467
655,13.1,0,0,6371153.762202864,0,0,-128.8090028581038,153.7622028635815,-128.8090028581038,0,0,-9.819491498032049,9.819491498032049,0,0,-9.819491498032049,9.819491498032049,1,0,0,0,0,80,80,0,0,1517806.690122164
660,13.2,0,0,6371140.822385518,0,0,-129.7909543950649,140.8223855178803,-129.7909543950649,0,0,-9.819531324387048,9.819531324387048,0,0,-9.819531324387048,9.819531324387048,1,0,0,0,0,80,80,0,0,1529383.610765317
665,13.3,0,0,6371127.784372778,0,0,-130.7729099328373,127.7843727776781,-130.7729099328373,0,0,-9.819571453673445,9.819571453673445,0,0,-9.819571453673445,9.819571453673445,1,0,0,0,0,80,80,0,0,1540960.719948358
670,13.4,0,0,6371114.648164243,0,0,-131.7548695017146,114.648164242506,-131.7548695017146,0,0,-9.819611885898048,9.819611885898048,0,0,-9.819611885898048,9.819611885898048,1,0,0,0,0,80,80,0,0,1552538.019100779
675,13.5,0,0,6371101.413759506,0,0,-132.736833131991,101.4137595063075,-132.736833131991,0,0,-9.819652621067714,9.819652621067714,0,0,-9.819652621067714,9.819652621067714,1,0,0,0,0,80,80,0,0,1564115.50965214
680,13.6,0,0,6371088.081158162,0,0,-133.7188008539614,88.08115816209465,-133.7188008539614,0,0,-9.819693659189346,9.819693659189346,0,0,-9.819693659189346,9.819693659189346,1,0,0,0,0,80,80,0,0,1575693.193032057
685,13.7,0,0,6371074.6503598,0,0,-134.7007726979215,74.65035980008543,-134.7007726979215,0,0,-9.819735000269906,9.819735000269906,0,0,-9.819735000269906,9.819735000269906,1,0,0,0,0,80,80,0,0,1587271.070670216
690,13.8,0,0,6371061.121364005,0,0,-135.6827486941675,61.12136400490999,-135.6827486941675,0,0,-9.819776644316404,9.819776644316404,0,0,-9.819776644316404,9.819776644316404,1,0,0,0,0,80,80,0,0,1598849.143996365
695,13.9,0,0,6371047.494170358,0,0,-136.6647288729964,47.49417035840452,-136.6647288729964,0,0,-9.819818591335908,9.819818591335908,0,0,-9.819818591335908,9.819818591335908,1,0,0,0,0,80,80,0,0,1610427.414440318
700,14,0,0,6371033.768778441,0,0,-137.6467132647062,33.76877844147384,-137.6467132647062,0,0,-9.819860841335529,9.819860841335529,0,0,-9.819860841335529,9.819860841335529,1,0,0,0,0,80,80,0,0,1622005.883431953
705,14.1,0,0,6371019.94518783,0,0,-138.628701899595,19.94518783036619,-138.628701899595,0,0,-9.819903394322434,9.819903394322434,0,0,-9.819903394322434,9.819903394322434,1,0,0,0,0,80,80,0,0,1633584.552401215
710,14.2,0,0,6371006.023398099,0,0,-139.6106948079621,6.023398099467158,-139.6106948079621,0,0,-9.81994625030384,9.81994625030384,0,0,-9.81994625030384,9.81994625030384,1,0,0,0,0,80,80,0,0,1645163.422778114
715,14.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
720,14.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
725,14.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
730,14.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
735,14.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
740,14.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
745,14.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
750,15,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
755,15.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
760,15.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
765,15.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
770,15.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
775,15.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
780,15.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
785,15.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
790,15.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
795,15.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
800,16,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
805,16.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
810,16.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
815,16.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
820,16.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
825,16.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
830,16.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
835,16.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
840,16.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
845,16.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
850,17,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
855,17.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
860,17.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
865,17.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
870,17.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
875,17.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
880,17.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
885,17.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
890,17.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
895,17.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
900,18,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
905,18.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
910,18.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
915,18.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
920,18.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
925,18.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
930,18.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
935,18.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
940,18.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
945,18.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
950,19,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
955,19.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
960,19.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
965,19.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
970,19.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
975,19.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
980,19.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
985,19.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
990,19.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
995,19.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1000,20,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1005,20.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1010,20.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1015,20.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1020,20.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1025,20.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1030,20.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1035,20.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1040,20.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1045,20.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1050,21,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1055,21.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1060,21.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1065,21.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1070,21.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1075,21.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1080,21.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1085,21.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1090,21.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1095,21.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1100,22,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1105,22.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1110,22.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1115,22.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1120,22.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1125,22.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1130,22.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1135,22.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1140,22.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1145,22.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1150,23,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1155,23.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1160,23.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1165,23.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1170,23.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1175,23.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1180,23.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1185,23.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1190,23.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1195,23.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1200,24,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1205,24.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1210,24.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1215,24.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1220,24.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1225,24.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1230,24.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1235,24.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1240,24.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1245,24.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1250,25,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1255,25.1,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1260,25.2,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1265,25.3,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1270,25.4,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1275,25.5,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1280,25.6,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1285,25.7,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1290,25.8,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
1295,25.9,0,0,6371000.5,0,0,0,0.5,0,0,0,-9.819971884869755,9.819971884869755,0,0,-9.819971884869755,9.819971884869755,1,0,0,0,0,80,80,0,0,0
